,yearID,playerID,salary,ADJ Salary,GS,InnOuts,PO,A,E,DP,teamID,lgID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP
7397,2000,joneste02,225000,338167.6829,28,1049,94,4,3,0,MON,NL,108,168,30,42,8,2,0,13,7,2,10,32,1,0,3,0,3
7398,2000,mordemi01,350000,526038.6179,38,1178,42,88,8,16,MON,NL,86,169,20,48,16,0,4,16,2,2,12,34,0,1,1,0,1
7399,2000,stevele01,3500000,5260386.179,121,3109,1072,85,11,99,MON,NL,123,449,60,119,27,2,22,75,0,0,48,105,6,2,0,2,10
7400,2000,vidrojo01,340000,511008.9431,153,3902,260,442,10,102,MON,NL,153,606,101,200,51,2,24,97,5,4,49,69,4,2,0,6,17
7401,2000,webstle01,600000,901780.4878,19,564,126,9,0,1,MON,NL,39,81,6,17,3,0,0,5,0,0,6,14,1,0,0,0,5
7402,2000,whitero02,4000000,6011869.919,92,2275,199,4,1,1,MON,NL,75,290,52,89,24,0,11,54,5,1,28,67,0,2,0,2,4
7403,2000,whitero02,4000000,6011869.919,92,2275,199,4,1,1,CHN,NL,19,67,7,22,2,0,2,7,0,2,5,12,0,2,0,0,0
7404,2000,widgech01,1350000,2029006.098,82,2105,523,38,8,6,MON,NL,86,281,31,67,17,2,12,34,1,2,29,61,3,1,0,1,5
7405,2000,widgech01,1350000,2029006.098,82,2105,523,38,8,6,SEA,AL,10,11,1,1,0,0,1,1,0,0,1,2,0,0,0,0,0
7406,2000,bellicl01,206650,310588.2297,51,1626,127,87,5,13,NYA,AL,98,184,33,38,8,2,6,21,5,0,17,48,1,5,1,2,1
7407,2000,brosisc01,5250000,7890579.268,133,3472,104,231,11,23,NYA,AL,135,470,57,108,20,0,16,64,0,3,45,73,1,2,0,2,17
7408,2000,delgawi01,213000,320132.0732,33,985,61,134,4,28,NYA,AL,31,45,6,11,1,0,1,4,1,0,5,9,0,0,0,1,1
7409,2000,delgawi01,213000,320132.0732,33,985,61,134,4,28,KCA,AL,33,83,15,22,1,0,0,7,1,1,6,17,0,0,0,1,1
7410,2000,jeterde01,10000000,15029674.8,148,3836,237,349,24,78,NYA,AL,148,593,119,201,31,4,15,73,22,4,68,99,4,12,3,3,14
7411,2000,johnsla03,350000,526038.6179,0,50,2,0,0,0,NYA,AL,18,30,6,9,1,0,0,2,2,0,0,7,0,0,0,0,1
7412,2000,kellyro01,800000,1202373.984,8,201,18,0,0,0,NYA,AL,10,25,4,3,1,0,1,1,0,0,1,6,0,1,0,0,0
7413,2000,knoblch01,6000000,9017804.878,82,1998,149,190,15,42,NYA,AL,102,400,75,113,22,2,5,26,15,7,46,45,0,8,1,2,6
7414,2000,ledeeri01,240000,360712.1951,117,3089,261,2,5,0,NYA,AL,62,191,23,46,11,1,7,31,7,3,26,39,2,1,0,2,7
7415,2000,ledeeri01,240000,360712.1951,117,3089,261,2,5,0,CLE,AL,17,63,13,14,2,1,2,8,0,0,8,9,0,0,0,0,3
7416,2000,ledeeri01,240000,360712.1951,117,3089,261,2,5,0,TEX,AL,58,213,23,50,6,3,4,38,6,3,25,50,2,1,0,1,7
7417,2000,leyriji01,1000000,1502967.48,11,328,56,3,0,3,NYA,AL,24,55,2,12,0,0,1,4,0,0,7,14,0,1,0,0,2
7418,2000,leyriji01,1000000,1502967.48,11,328,56,3,0,3,LAN,NL,41,60,3,12,1,0,1,8,0,0,7,12,0,1,0,0,2
7419,2000,martiti02,4800000,7214243.902,149,3872,1154,88,7,110,NYA,AL,155,569,69,147,37,4,16,91,4,1,52,74,9,8,0,3,16
7420,2000,oneilpa01,6500000,9769288.618,139,3460,293,5,2,3,NYA,AL,142,566,79,160,26,0,18,100,14,9,51,90,2,0,0,11,17
7421,2000,posadjo01,1250000,1878709.35,144,3750,955,64,8,13,NYA,AL,151,505,92,145,35,1,28,86,2,2,107,151,10,8,0,4,11
7422,2000,spencsh01,250000,375741.8699,35,916,83,3,1,1,NYA,AL,73,248,33,70,11,3,9,40,1,2,19,45,0,2,0,7,4
7423,2000,willibe02,12357143,18572384.07,136,3510,353,2,0,1,NYA,AL,141,537,108,165,37,6,30,121,13,5,71,84,11,5,0,3,15
7424,2000,abbotku01,500000,751483.7398,35,1122,74,105,7,13,NYN,NL,79,157,22,34,7,1,6,12,1,1,14,51,2,1,0,1,2
7425,2000,agbaybe01,220000,330652.8455,94,2326,155,3,4,0,NYN,NL,119,350,59,101,19,1,15,60,5,5,54,68,2,7,0,3,6
7426,2000,alfoned01,4225000,6350037.602,145,3722,316,362,10,84,NYN,NL,150,544,109,176,40,2,25,94,3,2,95,70,1,5,0,6,12
7427,2000,bellde01,5000000,7514837.398,140,3594,252,5,3,1,NYN,NL,144,546,87,145,31,1,18,69,8,4,65,125,0,6,2,3,14
7428,2000,francma01,462500,695122.4593,16,623,100,26,4,10,NYN,NL,101,134,9,32,4,0,2,14,0,0,21,22,3,0,1,1,3
7429,2000,hamilda02,3633333,5460781.342,26,654,41,1,0,2,NYN,NL,43,105,20,29,4,1,1,6,2,0,14,20,0,0,0,1,0
7430,2000,henderi01,2000000,3005934.959,116,2718,216,0,5,0,NYN,NL,31,96,17,21,1,0,0,2,5,2,25,20,1,2,0,1,2
7431,2000,henderi01,2000000,3005934.959,116,2718,216,0,5,0,SEA,AL,92,324,58,77,13,2,4,30,31,9,63,55,0,2,3,3,9
7432,2000,morame01,210000,315623.1707,102,2816,169,276,20,50,NYN,NL,79,215,35,56,13,2,6,30,7,3,18,48,3,2,2,5,3
7433,2000,morame01,210000,315623.1707,102,2816,169,276,20,50,BAL,AL,53,199,25,58,9,3,2,17,5,8,17,32,0,4,2,0,2
7434,2000,nunnajo01,260000,390771.5447,13,433,38,4,1,2,NYN,NL,48,74,16,14,5,1,2,6,3,1,17,26,0,0,0,1,1
7435,2000,ordonre01,2250000,3381676.829,41,1064,58,108,6,20,NYN,NL,45,133,10,25,5,0,0,9,0,0,17,16,2,0,4,1,4
7436,2000,paytoja01,215000,323138.0081,124,3314,311,7,6,2,NYN,NL,149,488,63,142,23,1,17,62,5,11,30,60,0,3,0,8,9
7437,2000,piazzmi01,12071429,18142965.22,124,3083,862,38,3,10,NYN,NL,136,482,90,156,26,0,38,113,4,2,58,69,10,3,0,2,15
7438,2000,prattto02,500000,751483.7398,38,1231,314,24,1,4,NYN,NL,80,160,33,44,6,0,8,25,0,0,22,31,1,5,2,1,5
7439,2000,venturo01,8000000,12023739.84,131,3335,96,261,17,27,NYN,NL,141,469,61,109,23,1,24,84,3,5,75,91,12,2,1,4,14
7440,2000,zeileto01,4333333,6512858.578,148,3810,1205,95,10,88,NYN,NL,153,544,67,146,36,3,22,79,3,4,74,85,4,2,0,3,15
7441,2000,beckeri01,500000,751483.7398,66,1931,162,5,8,5,OAK,AL,23,47,11,11,2,0,1,5,1,0,11,17,0,1,0,0,1
7442,2000,beckeri01,500000,751483.7398,66,1931,162,5,8,5,DET,AL,92,238,48,58,12,0,7,34,1,2,56,70,0,0,0,4,0
7443,2000,chaveer01,240000,360712.1951,135,3628,92,256,18,17,OAK,AL,153,501,89,139,23,4,26,86,2,2,62,94,8,1,0,5,9
7444,2000,chrisry01,221000,332155.813,27,1153,95,2,5,1,OAK,AL,121,129,31,32,2,2,4,18,1,2,19,33,0,1,4,0,1
7445,2000,fasansa01,240000,360712.1951,41,1061,231,22,5,2,OAK,AL,52,126,21,27,6,0,7,19,0,0,14,47,0,3,0,1,3
7446,2000,giambja01,3103333,4664208.578,124,3193,1161,59,6,114,OAK,AL,152,510,108,170,29,1,43,137,2,0,137,96,6,9,0,8,9
7447,2000,giambje01,228000,342676.5854,50,1325,136,8,3,5,OAK,AL,104,260,42,66,10,2,10,50,0,0,32,61,2,3,3,4,7
7448,2000,grievbe01,750000,1127225.61,144,3484,237,6,3,0,OAK,AL,158,594,92,166,40,1,27,104,3,0,73,130,2,3,0,5,32
7449,2000,hernara02,211000,317126.1382,118,3188,764,43,13,7,OAK,AL,143,419,52,101,19,0,14,62,1,0,38,64,1,7,10,5,14
7450,2000,menecfr01,201000,302096.4634,36,1070,90,139,6,31,OAK,AL,66,145,31,37,9,1,6,26,1,4,20,45,0,1,1,2,1
7451,2000,saenzol01,260000,390771.5447,29,749,137,33,4,16,OAK,AL,76,214,40,67,12,2,9,33,1,0,25,40,2,7,0,1,6
7452,2000,stairma01,3050000,4584050.813,96,2541,187,5,4,1,OAK,AL,143,476,74,108,26,0,21,81,5,2,78,122,4,1,1,6,7
7453,2000,tejadmi01,290000,435860.5691,159,4201,233,501,21,115,OAK,AL,160,607,105,167,32,1,30,115,6,0,66,102,6,4,2,2,15
7454,2000,velanjo01,219500,329901.3618,7,300,25,29,1,7,OAK,AL,18,24,1,3,1,0,0,2,0,0,0,6,0,1,0,0,0
7455,2000,velanjo01,219500,329901.3618,7,300,25,29,1,7,NYN,NL,15,7,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0
7456,2000,velarra01,3050000,4584050.813,119,3096,243,399,12,94,OAK,AL,122,485,82,135,23,0,12,41,9,3,54,95,0,3,3,1,15
7457,2000,abreubo01,2933333,4408704.106,150,3992,337,13,4,2,PHI,NL,154,576,103,182,42,10,25,79,28,8,100,116,9,1,0,3,12
7458,2000,ariasal01,550000,826632.1138,35,1039,45,98,5,20,PHI,NL,70,155,17,29,9,0,2,15,1,0,16,28,2,3,3,3,1
7459,2000,brognri01,4200000,6312463.415,46,1315,413,26,4,35,PHI,NL,38,129,12,32,14,0,1,13,1,0,7,28,1,2,0,1,4
7460,2000,brognri01,4200000,6312463.415,46,1315,413,26,4,35,BOS,AL,43,56,8,11,3,0,1,8,0,0,3,13,0,0,1,0,1
7461,2000,duceyro01,500000,751483.7398,23,643,51,1,4,0,PHI,NL,70,106,16,20,3,1,6,20,1,0,20,36,0,0,0,0,0
7462,2000,duceyro01,500000,751483.7398,23,643,51,1,4,0,TOR,AL,5,13,2,2,1,0,0,1,0,0,2,2,0,0,0,0,0
7463,2000,duceyro01,500000,751483.7398,23,643,51,1,4,0,PHI,NL,42,46,8,10,1,0,0,5,0,0,9,11,1,0,0,2,1
7464,2000,gantro01,5066667,7615035.731,98,2576,217,5,7,1,PHI,NL,89,343,54,87,16,2,20,38,5,4,36,73,1,1,1,3,7
7465,2000,gantro01,5066667,7615035.731,98,2576,217,5,7,1,ANA,AL,34,82,15,19,3,1,6,16,1,2,20,18,0,0,0,1,0
7466,2000,glanvdo01,2016667,3030984.918,145,3826,380,9,4,4,PHI,NL,154,637,89,175,27,6,8,52,31,8,31,76,1,2,12,7,11
7467,2000,jordake01,1000000,1502967.48,73,2075,147,163,7,35,PHI,NL,109,337,30,74,16,2,5,36,0,1,17,41,0,1,0,3,11
7468,2000,liebemi01,4833333,7264342.317,102,2688,724,40,5,4,PHI,NL,108,389,55,108,30,0,15,71,2,0,40,53,3,6,0,3,12
7469,2000,moranmi01,750000,1127225.61,113,3008,237,288,6,73,PHI,NL,91,302,31,76,13,3,0,22,5,2,29,54,1,4,5,1,11
7470,2000,moranmi01,750000,1127225.61,113,3008,237,288,6,73,TOR,AL,35,107,10,29,2,1,0,7,1,0,7,23,0,0,2,0,2
7471,2000,princto01,300000,450890.2439,36,976,250,20,1,2,PHI,NL,46,122,14,29,9,0,2,16,1,0,13,31,0,2,3,0,6
7472,2000,relafde01,345000,518523.7805,122,3241,189,322,31,79,PHI,NL,83,253,29,56,12,3,3,30,5,0,48,45,7,9,2,1,7
7473,2000,relafde01,345000,518523.7805,122,3241,189,322,31,79,SDN,NL,45,157,26,32,2,0,2,16,8,0,27,26,0,3,1,1,3
7474,2000,rolensc01,2750000,4133160.569,127,3240,89,245,10,14,PHI,NL,128,483,88,144,32,6,26,89,8,1,51,99,9,5,0,2,4
7475,2000,sefcike01,475000,713909.5528,24,766,74,0,0,0,PHI,NL,99,153,15,36,6,2,0,10,4,2,13,19,0,2,1,2,4
7476,2000,avenbr01,320000,480949.5935,32,897,61,0,1,0,PIT,NL,72,148,18,37,11,0,5,25,2,3,5,31,0,0,0,0,4
7477,2000,avenbr01,320000,480949.5935,32,897,61,0,1,0,LAN,NL,9,20,2,5,0,0,2,4,0,0,3,8,0,0,0,0,0
7478,2000,benjami01,700000,1052077.236,54,1617,104,206,4,36,PIT,NL,93,233,28,63,18,2,2,19,5,4,12,45,0,3,6,1,4
7479,2000,brownad01,285000,428345.7317,63,1811,154,7,4,1,PIT,NL,104,308,64,97,18,3,4,28,13,1,29,34,1,0,2,1,1
7480,2000,cordewi01,2166667,3256430.04,121,3186,189,5,2,0,PIT,NL,89,348,46,98,24,3,16,51,1,2,25,58,1,4,0,1,11
7481,2000,cordewi01,2166667,3256430.04,121,3186,189,5,2,0,CLE,AL,38,148,18,39,11,2,0,17,0,0,7,18,0,3,0,0,7
7482,2000,gilesbr02,1816667,2730391.422,154,4055,316,14,6,1,PIT,NL,156,559,111,176,37,7,35,123,6,0,114,69,13,7,0,8,15
7483,2000,hermach01,205000,308108.3333,30,757,44,2,1,0,PIT,NL,33,108,12,20,4,1,2,8,0,0,6,37,0,0,2,1,3
7484,2000,kendaja01,2250000,3381676.829,145,3842,990,81,10,12,PIT,NL,152,579,112,185,33,6,14,58,22,12,79,79,3,15,1,4,13
7485,2000,mearepa01,3290000,4944763.008,125,3225,191,401,20,99,PIT,NL,132,462,55,111,22,2,13,47,1,0,36,91,6,8,5,3,13
7486,2000,morriwa02,300000,450890.2439,130,3500,291,414,15,92,PIT,NL,144,528,68,137,31,2,3,43,7,10,65,78,3,2,8,3,7
7487,2000,osikke01,400000,601186.9919,29,831,156,23,2,6,PIT,NL,46,123,11,36,6,1,4,22,3,0,14,11,0,5,1,0,2
7488,2000,ramirar01,230000,345682.5203,71,1749,26,128,14,7,PIT,NL,73,254,19,65,15,2,6,35,0,0,10,36,0,5,1,4,9
7489,2000,sojolu01,450000,676335.3659,71,1948,88,172,7,12,PIT,NL,61,176,14,50,11,0,5,20,1,0,11,16,3,1,0,1,6
7490,2000,sojolu01,450000,676335.3659,71,1948,88,172,7,12,NYA,AL,34,125,19,36,7,1,2,17,1,0,6,6,0,0,3,0,5
7491,2000,vandejo02,875000,1315096.545,96,2498,385,12,6,21,PIT,NL,134,384,74,115,29,0,24,94,11,2,72,92,5,2,0,3,7
7492,2000,youngke01,5625000,8454192.073,122,3214,1109,59,17,121,PIT,NL,132,496,77,128,27,0,20,88,8,3,32,96,1,8,0,5,15
7493,2000,boonebr01,3750000,5636128.049,126,3292,292,334,15,83,SDN,NL,127,463,61,116,18,2,19,74,8,4,50,97,7,5,0,7,11
7494,2000,dehaako01,200000,300593.4959,14,648,50,3,0,1,SDN,NL,90,103,19,21,7,0,2,13,4,2,5,39,0,0,1,1,2
7495,2000,gomezch02,2600000,3907715.447,13,377,27,43,5,12,SDN,NL,33,54,4,12,0,0,0,3,0,0,7,5,0,0,1,1,1
7496,2000,gonzawi01,208000,312617.2358,72,2042,525,42,5,13,SDN,NL,95,284,25,66,15,1,5,30,1,2,30,31,4,3,1,1,5
7497,2000,gwynnto01,6300000,9468695.122,26,605,31,1,0,0,SDN,NL,36,127,17,41,12,0,1,17,0,1,9,4,2,1,0,3,4
7498,2000,hernaca01,1750000,2630193.089,69,1733,441,42,9,3,SDN,NL,58,191,16,48,11,0,2,25,1,3,16,26,1,3,0,2,4
7499,2000,hernaca01,1750000,2630193.089,69,1733,441,42,9,3,SLN,NL,17,51,7,14,4,0,1,10,1,0,5,9,0,1,0,1,0
7500,2000,jacksda04,250000,375741.8699,124,3308,234,362,25,74,SDN,NL,138,470,68,120,27,6,6,37,28,6,62,108,2,3,4,2,7
7501,2000,kleskry01,5750000,8642063.008,129,3420,1030,91,9,104,SDN,NL,145,494,88,140,33,2,26,92,23,7,91,81,9,1,0,4,10
7502,2000,magadda01,775000,1164799.797,19,597,58,41,2,10,SDN,NL,95,132,13,36,7,0,2,21,0,0,32,23,1,0,0,2,4
7503,2000,martial03,1750000,2630193.089,117,2964,204,7,10,0,SDN,NL,93,346,62,106,13,6,11,27,6,8,28,54,5,2,0,2,2
7504,2000,martial03,1750000,2630193.089,117,2964,204,7,10,0,SEA,AL,42,134,19,31,2,4,4,9,4,1,8,31,0,2,0,1,1
7505,2000,nevinph01,875000,1315096.545,141,3638,96,242,26,22,SDN,NL,143,538,87,163,34,1,31,107,2,0,59,121,9,4,0,4,17
7506,2000,newhada01,203000,305102.3984,8,259,18,19,0,5,SDN,NL,14,20,5,3,1,0,1,2,0,0,6,7,1,0,0,0,0
7507,2000,newhada01,203000,305102.3984,8,259,18,19,0,5,PHI,NL,10,17,3,3,0,0,0,0,0,0,2,6,0,0,0,0,2
7508,2000,owenser01,370000,556097.9675,138,3718,315,6,0,2,SDN,NL,145,583,87,171,19,7,6,51,29,14,45,63,4,4,0,4,16
7509,2000,riverru01,700000,1052077.236,112,3113,303,10,5,3,SDN,NL,135,423,62,88,18,6,17,57,8,4,44,137,1,10,0,2,8
7510,2000,spraged02,800000,1202373.984,61,1638,230,75,9,17,SDN,NL,53,117,17,32,10,0,10,25,0,0,10,28,2,2,0,2,0
7511,2000,spraged02,800000,1202373.984,61,1638,230,75,9,17,BOS,AL,33,111,11,24,4,0,2,9,0,0,12,18,0,0,0,0,2
7512,2000,spraged02,800000,1202373.984,61,1638,230,75,9,17,SDN,NL,20,40,2,9,2,0,0,2,0,0,3,12,0,1,0,0,1
7513,2000,bellda01,1425000,2141728.659,122,3290,139,253,15,47,SEA,AL,133,454,57,112,24,2,11,47,2,3,42,66,0,6,6,4,11
7514,2000,buhneja01,1450000,2179302.846,101,2409,176,4,0,0,SEA,AL,112,364,50,92,20,0,26,82,0,2,59,98,3,4,1,2,10
7515,2000,camermi01,2225000,3344102.642,142,3821,399,5,6,3,SEA,AL,155,543,96,145,28,4,19,78,24,7,78,133,0,9,7,6,10
7516,2000,gipsoch01,215000,323138.0081,5,401,23,12,0,1,SEA,AL,59,29,7,9,1,1,0,3,2,3,4,9,0,0,0,0,0
7517,2000,guillca01,205000,308108.3333,78,2098,85,160,21,21,SEA,AL,90,288,45,74,15,2,7,42,1,3,28,53,0,2,7,3,6
7518,2000,ibanera01,275000,413316.0569,28,1022,99,1,2,3,SEA,AL,92,140,21,32,8,0,2,15,2,0,14,25,1,1,0,1,1
7519,2000,javiest01,1500000,2254451.22,74,2077,161,7,1,2,SEA,AL,105,342,61,94,18,5,5,40,4,3,42,64,2,0,4,4,7
7520,2000,lampkto01,950000,1427819.106,25,636,138,13,2,2,SEA,AL,36,103,15,26,6,1,7,23,0,0,9,17,1,3,0,2,7
7521,2000,mabryjo01,1850000,2780489.837,55,1374,94,22,5,4,SEA,AL,48,103,18,25,5,0,1,7,0,1,10,31,0,2,0,0,1
7522,2000,mabryjo01,1850000,2780489.837,55,1374,94,22,5,4,SDN,NL,48,123,17,28,8,0,7,25,0,0,5,38,0,0,0,1,3
7523,2000,martied01,5400000,8116024.39,2,42,12,1,0,3,SEA,AL,153,556,100,180,31,0,37,145,3,0,96,95,8,5,0,8,13
7524,2000,mclemma01,2000000,3005934.959,132,3519,286,346,8,87,SEA,AL,138,481,72,118,23,1,3,46,30,14,81,78,2,1,11,4,12
7525,2000,olerujo01,6350000,9543843.496,155,4076,1271,132,5,154,SEA,AL,159,565,84,161,45,0,14,103,0,2,102,96,11,4,2,10,17
7526,2000,olivejo01,500000,751483.7398,57,1508,359,18,2,2,SEA,AL,69,200,33,53,13,1,10,35,2,1,14,38,1,0,5,0,6
7527,2000,rodrial01,4362500,6556695.63,148,3855,243,438,10,123,SEA,AL,148,554,134,175,34,2,41,132,15,4,100,121,5,7,0,11,10
7528,2000,wilsoda01,4000000,6011869.919,77,2058,485,30,5,5,SEA,AL,90,268,31,63,12,0,5,27,1,2,22,51,0,0,11,2,8
7529,2000,aurilri01,1550000,2329599.593,139,3579,218,403,21,110,SFN,NL,141,509,67,138,24,2,20,79,1,2,54,90,2,0,4,4,15
7530,2000,benarma01,1125000,1690838.415,130,3431,323,11,1,1,SFN,NL,149,560,102,147,27,6,12,55,22,7,63,97,0,6,2,2,4
7531,2000,bondsba01,10658826,16019868.85,138,3458,255,8,3,4,SFN,NL,143,480,129,147,28,4,49,106,11,3,117,77,22,3,0,7,6
7532,2000,burksel01,5500000,8266321.138,108,2542,215,4,4,1,SFN,NL,122,393,74,135,21,5,24,96,5,1,56,49,5,1,0,8,10
7533,2000,crespfe01,232000,348688.4553,17,539,57,4,1,1,SFN,NL,89,131,17,38,6,1,4,29,3,2,10,23,2,4,2,3,3
7534,2000,davisru01,1000000,1502967.48,37,921,37,43,6,7,SFN,NL,80,180,27,47,5,0,9,24,0,3,9,29,0,2,0,1,1
7535,2000,estalbo02,210000,315623.1707,89,2374,654,49,5,14,SFN,NL,106,299,45,70,22,3,14,53,3,0,57,92,9,2,0,3,4
7536,2000,kentje01,6000000,9017804.878,157,4051,375,394,12,106,SFN,NL,159,587,114,196,41,7,33,125,12,9,90,107,6,9,0,9,17
7537,2000,martira03,220000,330652.8455,38,1226,88,108,1,32,SFN,NL,88,189,30,57,13,2,6,25,3,2,15,22,1,1,4,1,6
7538,2000,mirabdo01,215000,323138.0081,71,1896,429,38,7,4,SFN,NL,82,230,23,53,10,2,6,28,1,0,36,57,2,2,3,2,6
7539,2000,muellbi02,1325000,1991431.911,129,3481,100,244,9,24,SFN,NL,153,560,97,150,29,4,10,55,4,2,52,62,0,6,7,6,16
7540,2000,murraca01,202000,303599.4309,41,1411,143,2,3,1,SFN,NL,108,194,35,47,12,1,2,22,9,3,29,33,0,3,2,1,0
7541,2000,riosar01,225000,338167.6829,50,1535,133,6,6,1,SFN,NL,115,233,38,62,15,5,10,50,3,2,31,43,4,0,1,4,9
7542,2000,snowjt01,4750000,7139095.528,144,3820,1197,91,6,135,SFN,NL,155,536,82,152,33,2,19,96,1,3,66,129,6,11,0,14,20
7543,2000,daviser01,4420840,6644378.753,61,1479,120,1,4,0,SLN,NL,92,254,38,77,14,0,6,40,1,1,36,60,0,1,0,2,7
7544,2000,drewjd01,1750000,2630193.089,108,2965,248,6,9,2,SLN,NL,135,407,73,120,17,2,18,57,17,9,67,99,4,6,5,1,3
7545,2000,dunstsh01,600000,901780.4878,42,1151,110,10,2,6,SLN,NL,98,216,28,54,11,2,12,43,3,1,6,47,0,3,4,2,11
7546,2000,edmonji01,4500000,6763353.659,144,3758,392,14,4,8,SLN,NL,152,525,129,155,25,0,42,108,10,3,103,167,3,6,1,8,5
7547,2000,howarth01,650000,976928.8618,16,425,27,1,1,1,SLN,NL,86,133,13,28,4,1,6,28,1,0,7,34,0,1,0,0,3
7548,2000,lankfra01,7600000,11422552.85,106,2757,179,4,5,0,SLN,NL,128,392,73,99,16,3,26,65,5,6,70,148,1,4,0,6,6
7549,2000,marreel01,240000,360712.1951,26,750,212,14,0,3,SLN,NL,53,102,21,23,3,1,5,17,5,0,9,16,0,3,0,2,3
7550,2000,mathemi01,750000,1127225.61,117,3131,815,76,5,7,SLN,NL,128,417,43,109,22,1,6,47,0,0,32,96,8,4,7,4,11
7551,2000,mcgwima01,9333333,14027695.98,70,1761,535,23,1,49,SLN,NL,89,236,60,72,8,0,32,73,1,0,76,78,12,7,0,2,5
7552,2000,paquecr01,595000,894265.6504,87,2618,216,123,15,33,SLN,NL,134,384,47,94,24,2,15,61,4,3,27,83,1,2,1,6,5
7553,2000,polanpl01,220000,330652.8455,65,2072,131,202,3,37,SLN,NL,118,323,50,102,12,3,5,39,4,4,16,26,0,1,7,3,8
7554,2000,renteed01,2250000,3381676.829,144,3774,231,379,27,79,SLN,NL,150,562,94,156,32,1,16,76,21,13,63,77,3,1,8,9,19
7555,2000,tatisfe01,750000,1127225.61,91,2200,42,129,8,17,SLN,NL,96,324,59,82,21,1,18,64,2,3,57,94,1,10,1,2,13
7556,2000,vinafe01,2300000,3456825.203,118,3027,261,325,7,85,SLN,NL,123,487,81,146,24,6,4,31,10,8,36,36,0,28,2,1,5
7557,2000,cairomi01,295000,443375.4065,96,2607,218,302,9,76,TBA,AL,119,375,49,98,18,2,1,34,28,7,29,34,0,2,6,5,7
7558,2000,cansejo01,3000000,4508902.439,5,99,9,0,2,0,TBA,AL,61,218,31,56,15,0,9,30,2,0,41,65,1,4,0,1,5
7559,2000,cansejo01,3000000,4508902.439,5,99,9,0,2,0,NYA,AL,37,111,16,27,3,0,6,19,0,0,23,37,1,0,0,3,2
7560,2000,castivi02,6250000,9393546.748,83,2160,50,185,8,20,TBA,AL,85,331,22,73,9,1,6,42,1,2,14,41,3,3,0,6,9
7561,2000,coxst01,200000,300593.4959,71,1752,267,13,8,12,TBA,AL,116,318,44,90,19,1,11,35,1,2,45,47,2,5,0,1,9
7562,2000,difelmi01,525000,789057.9268,57,1490,351,35,8,6,TBA,AL,60,204,23,49,13,1,6,19,0,0,12,40,0,0,5,2,8
7563,2000,flahejo01,2947410,4429861.379,101,2726,611,51,5,9,TBA,AL,109,394,36,103,15,0,10,39,0,0,20,57,2,0,2,2,11
7564,2000,graffto01,270000,405801.2195,39,1157,75,141,6,34,TBA,AL,13,20,8,6,1,0,0,1,0,0,1,2,0,1,0,0,1
7565,2000,graffto01,270000,405801.2195,39,1157,75,141,6,34,CHA,AL,57,148,25,40,5,1,2,16,7,4,21,25,0,1,1,1,1
7566,2000,guilljo01,375000,563612.8049,79,2231,169,7,4,3,TBA,AL,105,316,40,80,16,5,10,41,3,1,18,65,1,13,2,0,6
7567,2000,martida01,2000000,3005934.959,115,3079,317,20,3,7,TBA,AL,29,104,12,27,4,2,1,12,1,4,10,17,1,0,1,2,1
7568,2000,martida01,2000000,3005934.959,115,3079,317,20,3,7,CHN,NL,18,54,5,10,1,1,0,1,1,0,2,8,0,0,0,0,0
7569,2000,martida01,2000000,3005934.959,115,3079,317,20,3,7,TEX,AL,38,119,14,32,4,1,2,12,2,1,14,20,2,1,0,0,8
7570,2000,martida01,2000000,3005934.959,115,3079,317,20,3,7,TOR,AL,47,180,29,56,10,1,2,22,4,2,24,28,0,1,0,1,3
7571,2000,mccraqu01,1850000,2780489.837,7,207,19,0,0,0,TBA,AL,15,31,5,4,0,0,0,2,0,1,6,4,0,0,0,0,3
7572,2000,mcgrifr01,5945818,8936371.094,144,3766,1300,82,10,137,TBA,AL,158,566,82,157,18,0,27,106,2,0,91,120,10,0,0,7,16
7573,2000,rollsda01,200000,300593.4959,0,6,0,0,0,0,TBA,AL,4,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
7574,2000,smithbo06,237500,356954.7764,47,1217,84,151,8,26,TBA,AL,49,175,21,41,8,0,6,26,2,2,14,59,1,1,0,1,6
7575,2000,stockke01,3300000,4959792.683,101,2643,141,321,18,74,TBA,AL,40,114,20,30,7,1,2,8,1,2,19,27,0,2,2,0,3
7576,2000,stockke01,3300000,4959792.683,101,2643,141,321,18,74,ANA,AL,70,229,21,45,13,3,0,16,0,3,32,54,0,2,8,1,8
7577,2000,trammbu01,253000,380250.7724,49,1411,91,3,1,1,TBA,AL,66,189,19,52,11,2,7,33,3,0,21,30,0,2,0,1,5
7578,2000,trammbu01,253000,380250.7724,49,1411,91,3,1,1,NYN,NL,36,56,9,13,2,0,3,12,1,0,8,19,0,0,0,1,3
7579,2000,vaughgr01,7097962,10668006.06,72,1851,145,6,1,1,TBA,AL,127,461,83,117,27,1,28,74,8,1,80,128,3,2,0,2,10
7580,2000,willige02,2373439,3567201.632,138,3650,349,6,6,1,TBA,AL,146,632,87,173,30,2,21,89,12,12,34,103,0,3,9,4,6
7581,2000,alicelu01,750000,1127225.61,128,3294,253,328,18,86,TEX,AL,139,540,85,159,25,8,6,63,1,3,59,75,1,5,7,7,13
